fid,latitude,longitude,TOTAL_SCORE,cluster
2393,42.28712477,-71.09477767,67,59
2394,42.28717109,-71.09460241,59,59
2395,42.28655785,-71.0952234,75,59
2396,42.28663651,-71.09388365,59,59
2397,42.28632167,-71.09526309,75,59
2398,42.28566348,-71.09395555,82,59
2399,42.28577912,-71.09599646,61,59
2400,42.28579344,-71.0951906,85,59
2401,42.28552633,-71.09466047,85,59
2402,42.28543432,-71.09448036,85,59
2403,42.28500916,-71.09402802,64,59
2404,42.28543068,-71.09512203,68,59
2405,42.28405242,-71.09239175,76,59
2406,42.28433006,-71.09291813,59,59
2407,42.28439813,-71.0930398,59,59
2408,42.28497379,-71.09675052,86,106
2409,42.28508239,-71.0960874,51,106
2410,42.28493209,-71.09628688,51,106
2411,42.28325247,-71.09795248,61,106
2412,42.28296486,-71.09822153,51,106
2413,42.282714,-71.09905383,51,106
2414,42.28310916,-71.09853952,51,106
2415,42.28332367,-71.09833793,72,106
2416,42.28344186,-71.09822779,51,106
2417,42.28352808,-71.09814581,51,106
2418,42.28385173,-71.09783971,51,106
2419,42.28409413,-71.0976103,51,106
2420,42.28252246,-71.09803903,72,106
2421,42.28272039,-71.09781678,51,106
2422,42.28281401,-71.09772528,51,106
2423,42.28273574,-71.09748036,51,106
2424,42.282656,-71.09736065,51,106
2425,42.28242746,-71.09760544,51,106
2426,42.28470763,-71.09504922,52,106
2427,42.28461941,-71.09536235,57,106
2428,42.28427785,-71.09589616,61,106
2429,42.28407708,-71.09612547,52,106
2430,42.28395756,-71.09625303,62,106
2431,42.28385255,-71.09635472,51,106
2432,42.28377405,-71.09649586,51,106
2433,42.28366381,-71.09658666,61,106
2434,42.28349962,-71.09662555,61,106
2435,42.28336979,-71.0966978,66,106
2436,42.28324943,-71.09677178,69,106
2437,42.28313449,-71.09681043,51,106
2438,42.283092,-71.09745719,51,106
2439,42.28319155,-71.097363,77,106
2440,42.28326663,-71.09725564,51,106
2441,42.28354583,-71.09701063,60,106
2442,42.28374549,-71.09684939,52,106
2443,42.28388945,-71.09672974,57,106
2444,42.28402618,-71.09660659,52,106
2445,42.28421527,-71.09641591,56,106
2446,42.28450296,-71.09612264,51,106
2447,42.28501478,-71.09527673,83,106
2448,42.28440883,-71.09399279,67,105
2449,42.28409955,-71.09338506,59,105
2450,42.28403556,-71.09325537,59,105
2451,42.28397531,-71.09313554,59,105
2452,42.28391517,-71.09301562,83,105
2453,42.28373231,-71.09264946,75,105
2454,42.28359324,-71.09237032,59,105
2455,42.28406126,-71.09390205,75,105
2456,42.28422021,-71.0942123,64,105
2457,42.28018335,-71.09344996,69,105
2458,42.28270082,-71.09316977,64,105
2459,42.28304606,-71.09353938,64,105
2460,42.28314898,-71.0936725,51,105
2461,42.28324588,-71.09379745,76,105
2462,42.28384949,-71.09491584,57,105
2463,42.28398927,-71.09523135,63,105
2464,42.28422344,-71.09521791,51,105
2465,42.28413414,-71.09493416,55,105
2466,42.28407721,-71.09477178,59,105
2467,42.28384988,-71.09432931,85,105
2468,42.28359696,-71.09384383,85,105
2469,42.28348269,-71.09504334,51,105
2470,42.28303048,-71.09425719,51,105
2471,42.28259566,-71.09426513,68,105
2472,42.28290553,-71.09468245,51,105
2473,42.28304275,-71.09497046,51,105
2474,42.28145381,-71.09414273,52,105
2475,42.2814363,-71.09490618,51,105
2476,42.28154279,-71.09525583,51,105
2477,42.28218267,-71.09607831,51,105
2478,42.28227015,-71.09618594,51,105
2479,42.2823869,-71.0962223,61,105
2480,42.28275139,-71.09629692,61,105
2481,42.28287558,-71.09629702,61,105
2482,42.28300253,-71.09627783,61,105
2483,42.28311228,-71.09625278,51,105
2484,42.28334212,-71.09615459,51,105
2485,42.28348636,-71.09613058,51,105
2486,42.28355917,-71.09599925,51,105
2487,42.28366123,-71.09591115,52,105
2488,42.28377252,-71.09581482,52,105
2489,42.28373178,-71.09540256,51,105
2490,42.2836181,-71.09550646,51,105
2491,42.2831163,-71.09586475,51,105
2492,42.28282537,-71.09584597,52,105
2493,42.28051409,-71.09446487,64,105
2494,42.28105091,-71.09525924,57,105
2495,42.28123476,-71.09539269,56,105
2496,42.28116568,-71.09517394,57,105
2497,42.28103039,-71.09420234,53,105
2498,42.28222338,-71.09667384,51,106
2499,42.28207409,-71.09669468,51,106
2500,42.28198733,-71.0965883,61,106
2501,42.28189202,-71.09650678,51,106
2502,42.28180109,-71.09641723,59,106
2503,42.28170645,-71.09632933,65,106
2504,42.28133274,-71.09599665,60,106
2505,42.28047171,-71.09520096,51,176
2506,42.27919365,-71.09402914,51,177
2507,42.27928828,-71.09416132,51,177
2508,42.27969851,-71.09470811,74,176
2509,42.28002074,-71.09520328,68,176
2510,42.28191064,-71.09701748,51,106
2511,42.27919993,-71.09507862,52,176
2512,42.27910957,-71.09521921,51,176
2513,42.27901782,-71.09545045,51,176
2514,42.27964211,-71.09604848,51,176
2515,42.28130158,-71.0975971,68,106
2516,42.28182186,-71.09817688,51,106
2517,42.28234261,-71.09885199,56,106
2518,42.28232655,-71.09867902,56,106
2519,42.27991579,-71.09584122,51,176
2520,42.27870809,-71.09504768,52,177
2521,42.27798088,-71.09419138,51,177
2522,42.27809161,-71.09430229,71,177
2523,42.27820232,-71.09445493,57,177
2524,42.28991008,-71.09275719,51,59
2525,42.29004586,-71.09263177,58,59
2526,42.29018147,-71.09250601,58,59
2527,42.29047465,-71.09229757,61,59
2528,42.29091593,-71.09188994,51,59
2529,42.29106528,-71.09175197,62,59
2530,42.29120013,-71.09160512,51,59
2531,42.2913427,-71.09147342,51,59
2532,42.29176085,-71.09170278,51,59
2533,42.29160529,-71.09184397,51,59
2534,42.29145003,-71.0919867,60,59
2535,42.29130271,-71.09212213,62,59
2536,42.2911589,-71.09225434,61,59
2537,42.2910082,-71.09239289,61,59
2538,42.29071343,-71.09266387,61,59
2539,42.29056611,-71.0927993,51,59
2540,42.29027147,-71.09307017,61,59
2541,42.29012415,-71.0932056,51,59
2542,42.28992582,-71.09332134,61,59
2543,42.30067605,-71.05787459,51,48
2544,42.30065257,-71.05774093,61,48
2545,42.30076528,-71.05776511,60,48
2546,42.30190356,-71.05650488,51,48
2547,42.30173071,-71.05646721,51,48
2548,42.30128341,-71.0564946,69,48
2549,42.30112129,-71.05774448,51,48
2550,42.30154076,-71.05800805,61,48
2551,42.30149095,-71.05809875,61,48
2552,42.30137253,-71.05808618,51,48
2553,42.30140611,-71.05779853,51,48
2554,42.30149833,-71.05777586,51,48
2555,42.30148648,-71.05758949,51,48
2556,42.30146088,-71.0574035,61,48
2557,42.30166983,-71.05744405,69,48
2558,42.30173542,-71.05719787,61,48
2559,42.30178624,-71.05712087,51,48
2560,42.30181357,-71.05704649,61,48
2561,42.30168528,-71.05693018,51,48
2562,42.30196892,-71.05672109,61,48
2563,42.30178773,-71.05850954,51,48
2564,42.30190324,-71.05857978,51,48
2565,42.30292953,-71.05877815,60,48
2566,42.3026508,-71.05864915,59,48
2567,42.30214961,-71.05793646,52,48
2568,42.30224644,-71.05759658,51,48
2569,42.3023824,-71.05726084,57,48
2570,42.30244803,-71.0570986,51,48
2571,42.30273338,-71.05659374,51,48
2572,42.30249667,-71.05658771,51,48
2573,42.30230065,-71.05670906,51,48
2574,42.30228244,-71.05677358,51,48
2575,42.30225517,-71.05683643,51,48
2576,42.3022311,-71.05689967,51,48
2577,42.30220508,-71.05696025,61,48
2578,42.30218199,-71.05702159,51,48
2579,42.3021549,-71.05708448,51,48
2580,42.30210537,-71.05720663,51,48
2581,42.30208092,-71.05726881,51,48
2582,42.30205692,-71.05732804,71,48
2583,42.30200543,-71.05745563,51,48
2584,42.3019801,-71.05751643,51,48
2585,42.30195601,-71.05757699,51,48
2586,42.30193066,-71.05763965,51,48
2587,42.30190457,-71.05770355,51,48
2588,42.30187948,-71.05776783,61,48
2589,42.30185723,-71.05783456,69,48
2590,42.30275034,-71.05808843,51,48
2591,42.30285859,-71.05782446,51,48
2592,42.30315261,-71.05710348,53,48
2593,42.30301207,-71.05677026,61,48
2594,42.30291488,-71.05687934,51,48
2595,42.30249051,-71.05789806,61,48
2596,42.30372168,-71.05735172,76,48
2597,42.30378755,-71.05718966,76,48
2598,42.30369205,-71.05669391,56,48
2599,42.30355746,-71.05702354,76,48
2600,42.30349113,-71.05718536,72,48
2601,42.30327664,-71.05771061,51,48
2602,42.30353462,-71.0577913,52,48
2603,42.30299655,-71.05836133,51,48
2604,42.30334448,-71.05799956,60,48
2605,42.30389722,-71.05853902,64,180
2606,42.30374569,-71.05829934,66,180
2607,42.3040817,-71.05807565,51,180
2608,42.30442215,-71.05723692,51,180
2609,42.3045306,-71.05689729,51,180
2610,42.30436257,-71.05677563,51,180
2611,42.30429739,-71.05693521,52,180
2612,42.30391978,-71.05798173,51,180
2613,42.30381627,-71.05803184,51,180
2614,42.3043364,-71.05848818,61,180
2615,42.30451694,-71.05798979,51,180
2616,42.3046704,-71.05747083,60,180
2617,42.30471691,-71.05713146,51,180
2618,42.30528979,-71.05843359,51,180
2619,42.30868103,-71.0607754,61,180
2620,42.30856313,-71.06038318,51,180
2621,42.30836819,-71.06029192,58,180
2622,42.30776746,-71.05944863,59,180
2623,42.30715741,-71.05933475,59,180
2624,42.3070547,-71.05998998,59,180
2625,42.30718907,-71.06020501,51,180
2626,42.30673576,-71.06117641,59,180
2627,42.30732593,-71.06149345,59,180
2628,42.30708377,-71.06098831,61,180
2629,42.30747696,-71.06025017,59,180
2630,42.30743428,-71.0598374,59,180
2631,42.30672199,-71.05934245,69,180
2632,42.30663837,-71.05975195,59,180
2633,42.30660874,-71.05989944,69,180
2634,42.3064353,-71.06058963,69,180
2635,42.30626782,-71.06139234,59,180
2636,42.30615795,-71.06159493,59,180
2637,42.30625482,-71.06164005,59,180
2638,42.30634936,-71.06168397,59,180
2639,42.30671427,-71.06024687,59,180
2640,42.30599371,-71.05978902,51,180
2641,42.30581908,-71.060447,66,180
2642,42.30611785,-71.0604912,59,180
2643,42.30625419,-71.05992711,59,180
2644,42.30636567,-71.0595723,59,180
2645,42.30486919,-71.06079329,57,180
2646,42.30546524,-71.06011951,59,180
2647,42.30551659,-71.05992221,51,180
2648,42.30556923,-71.05970767,51,180
2649,42.30574715,-71.05941074,60,180
2650,42.30412486,-71.06070583,60,180
2651,42.30360188,-71.05962844,69,180
2652,42.3002593,-71.06225856,65,171
2653,42.30044086,-71.06139724,51,171
2654,42.29982223,-71.06395217,59,171
2655,42.30009839,-71.0630869,69,171
2656,42.30000236,-71.06291236,68,171
2657,42.30026061,-71.06526204,51,171
2658,42.30047676,-71.06442489,51,171
2659,42.30051359,-71.06428559,60,171
2660,42.30055441,-71.06399597,59,171
2661,42.30046779,-71.06382949,59,171
2662,42.30039962,-71.06373815,59,171
2663,42.30100244,-71.06412809,61,171
2664,42.30085643,-71.06415441,60,171
2665,42.3007991,-71.0644968,69,171
2666,42.30062296,-71.06519945,60,171
2667,42.30058791,-71.06533957,57,171
2668,42.30067895,-71.0658437,61,171
2669,42.30131145,-71.06461575,78,171
2670,42.30127755,-71.06477724,78,171
2671,42.30114371,-71.06531191,51,171
2672,42.30093197,-71.06615957,61,171
2673,42.3010579,-71.06652309,51,171
2674,42.30116306,-71.06610272,60,171
2675,42.30126821,-71.06568236,59,171
2676,42.30130327,-71.06554224,74,171
2677,42.30133832,-71.06540212,59,171
2678,42.301479,-71.0648412,59,171
2679,42.30071298,-71.06761483,59,173
2680,42.30040075,-71.06675049,59,173
2681,42.30003897,-71.06812286,59,173
2682,42.3006854,-71.06794287,57,173
2683,42.30049853,-71.06793629,57,173
2684,42.30001351,-71.06874757,60,173
2685,42.29979325,-71.0689659,60,173
2686,42.29926913,-71.07124623,57,179
2687,42.29930688,-71.07142595,51,179
2688,42.29979342,-71.07207584,59,179
2689,42.29982169,-71.07195315,59,179
2690,42.29980441,-71.07180656,59,179
2691,42.30007088,-71.06854151,51,173
2692,42.29907937,-71.07179233,57,179
2693,42.29911927,-71.07231049,60,179
2694,42.29929714,-71.07244203,57,179
2695,42.30052152,-71.07005982,61,173
2696,42.3002239,-71.07143034,51,173
2697,42.30016035,-71.07174153,60,173
2698,42.30064994,-71.07141933,60,173
2699,42.30073571,-71.07109652,59,173
2700,42.30099541,-71.07014535,61,173
2701,42.30099571,-71.06956902,57,173
2702,42.30088399,-71.06951436,57,173
2703,42.30095216,-71.06811211,60,173
2704,42.30097491,-71.06890788,59,173
2705,42.30087289,-71.06913151,60,173
2706,42.30129875,-71.06907483,57,173
2707,42.30121949,-71.06812688,60,173
2708,42.30148921,-71.06938433,57,173
2709,42.3014147,-71.06969431,59,173
2710,42.301317,-71.07008235,57,173
2711,42.30127222,-71.07026741,57,173
2712,42.30122526,-71.07045212,57,173
2713,42.3011803,-71.07063644,58,173
2714,42.30113661,-71.07081668,57,173
2715,42.30100099,-71.07152982,57,173
2716,42.3008552,-71.07176769,57,173
2717,42.3009645,-71.0717791,59,173
2718,42.3011809,-71.07176243,60,173
2719,42.30132929,-71.07091856,51,173
2720,42.30138884,-71.07064373,60,173
2721,42.30143773,-71.07041657,60,173
2722,42.30151357,-71.07006623,60,173
2723,42.30158882,-71.06971421,57,173
2724,42.30162665,-71.06953734,57,173
2725,42.30166462,-71.06936073,51,173
2726,42.30171018,-71.06901408,59,173
2727,42.30179592,-71.06892444,59,173
2728,42.30194556,-71.06932219,59,173
2729,42.301891,-71.06963223,61,173
2730,42.30184143,-71.06999632,57,173
2731,42.30176593,-71.07035832,60,173
2732,42.30172909,-71.07053686,61,173
2733,42.30161992,-71.07106447,51,173
2734,42.30155246,-71.07139354,61,173
2735,42.30148776,-71.07154408,61,173
2736,42.30158774,-71.07173326,60,173
2737,42.30187934,-71.07078626,60,172
2738,42.30195201,-71.07043011,51,172
2739,42.30198593,-71.07026488,59,172
2740,42.30201654,-71.07012023,59,172
2741,42.30207254,-71.06985334,59,172
2742,42.3022086,-71.07071931,51,172
2743,42.30216074,-71.07143713,57,172
2744,42.30232536,-71.07114031,57,172
2745,42.30247289,-71.07043386,57,172
2746,42.3025239,-71.07023226,57,172
2747,42.30240689,-71.07003185,59,172
2748,42.30259851,-71.0712944,57,172
2749,42.30275529,-71.07076593,57,172
2750,42.30354267,-71.07085183,59,172
2751,42.30359337,-71.07067505,81,172
2752,42.30366797,-71.0705187,59,172
2753,42.30370656,-71.070405,59,172
2754,42.3035278,-71.07021927,81,172
2755,42.30341796,-71.07036366,80,172
2756,42.30338727,-71.07048958,80,172
2757,42.30334987,-71.07064463,59,172
2758,42.30331672,-71.07077169,59,172
2759,42.30325121,-71.07092573,59,172
2760,42.30297753,-71.07016304,59,172
2761,42.30297815,-71.07042441,59,172
2762,42.30313222,-71.07030443,59,172
2763,42.30314983,-71.06998354,59,172
2764,42.30321371,-71.06969869,59,172
2765,42.30328408,-71.06938363,59,172
2766,42.30331803,-71.06923158,59,172
2767,42.30334451,-71.06907752,59,172
2768,42.30338064,-71.06893398,59,172
2769,42.30340995,-71.06853151,59,172
2770,42.30321355,-71.06837603,51,172
2771,42.30315872,-71.0685248,51,172
2772,42.30298579,-71.06960573,57,172
2773,42.30295223,-71.069763,76,172
2774,42.30352959,-71.06976522,76,172
2775,42.30391691,-71.06980413,59,172
2776,42.3045636,-71.06888966,59,172
2777,42.3039261,-71.06878814,59,172
2778,42.30370859,-71.06871686,59,172
2779,42.30366528,-71.06902797,59,172
2780,42.3036848,-71.06918428,59,172
2781,42.30256742,-71.06969961,60,172
2782,42.30281935,-71.06876584,57,172
2783,42.30293471,-71.0683576,57,172
2784,42.30263239,-71.06868919,60,172
2785,42.30259406,-71.06886875,61,172
2786,42.30255592,-71.06904745,60,172
2787,42.30187659,-71.06840539,59,172
2788,42.3020942,-71.06877894,59,172
2789,42.30214005,-71.06894618,60,172
2790,42.30220491,-71.06914547,57,172
2791,42.30230064,-71.06881051,57,172
2792,42.30229722,-71.06863811,57,172
2793,42.30201103,-71.06400848,51,35
2794,42.30184651,-71.06486425,59,35
2795,42.30175362,-71.06512722,59,35
2796,42.301739,-71.0652756,59,35
2797,42.30168377,-71.06548755,80,35
2798,42.30152349,-71.06610995,59,35
2799,42.30141444,-71.06652811,60,35
2800,42.30134153,-71.06680849,57,35
2801,42.30131788,-71.06735672,51,35
2802,42.30153921,-71.06743338,59,35
2803,42.30177681,-71.06622804,59,35
2804,42.30192161,-71.06567485,59,35
2805,42.3019961,-71.06539149,58,35
2806,42.30206943,-71.06511274,59,35
2807,42.30214299,-71.06483409,59,35
2808,42.30258064,-71.0646886,59,35
2809,42.30246804,-71.06511527,59,35
2810,42.30239107,-71.06540208,59,35
2811,42.30198159,-71.06695606,59,35
2812,42.30191237,-71.06737252,59,35
2813,42.30176627,-71.06751784,59,35
2814,42.3021784,-71.06723889,51,35
2815,42.30228146,-71.06680551,60,35
2816,42.30231768,-71.06666899,61,35
2817,42.30235474,-71.06653034,60,35
2818,42.30242582,-71.0662609,60,35
2819,42.30257432,-71.06570207,57,35
2820,42.30264773,-71.06542691,59,35
2821,42.30268624,-71.06528489,57,35
2822,42.30292169,-71.0642362,59,35
2823,42.30266825,-71.06423678,59,35
2824,42.30360173,-71.06467161,59,35
2825,42.30324483,-71.06475204,51,35
2826,42.30318018,-71.06504862,61,35
2827,42.30314406,-71.06519238,60,35
2828,42.30310747,-71.06533257,61,35
2829,42.30307034,-71.06547099,61,35
2830,42.30303115,-71.06561346,51,35
2831,42.30295715,-71.06589433,61,35
2832,42.302939,-71.06604019,51,35
2833,42.30292026,-71.06618228,51,35
2834,42.30284777,-71.06630426,58,35
2835,42.30277407,-71.06658067,58,35
2836,42.3027373,-71.06671983,61,35
2837,42.30269755,-71.06686333,60,35
2838,42.30265892,-71.06701712,60,35
2839,42.302617,-71.06717097,60,35
2840,42.30257585,-71.06732446,76,35
2841,42.3025649,-71.06749894,60,35
2842,42.30286774,-71.06787604,59,35
2843,42.30299652,-71.06791901,57,35
2844,42.30307579,-71.06708536,78,35
2845,42.30312735,-71.06685066,68,35
2846,42.30322382,-71.06677933,78,35
2847,42.30358658,-71.06557542,59,35
2848,42.30363584,-71.06538372,81,35
2849,42.30354713,-71.06513642,59,35
2850,42.30362187,-71.06493921,67,35
2851,42.30389202,-71.06568344,59,36
2852,42.30385537,-71.06598265,61,36
2853,42.30384561,-71.06629288,59,36
2854,42.30364737,-71.0667613,51,36
2855,42.30367662,-71.06706141,59,36
2856,42.30323016,-71.06802376,51,36
2857,42.30393116,-71.06748447,82,36
2858,42.30396605,-71.06735421,59,36
2859,42.30413291,-71.06672113,60,36
2860,42.30417949,-71.06654665,57,36
2861,42.30460688,-71.06709169,59,36
2862,42.3041551,-71.06781388,60,36
2863,42.30440053,-71.06754365,58,36
2864,42.30523905,-71.06773357,61,36
2865,42.30500642,-71.0675791,59,36
2866,42.30483518,-71.06751253,57,36
2867,42.30476295,-71.06766182,57,36
2868,42.3052677,-71.06724565,57,36
2869,42.30468036,-71.06665985,59,36
2870,42.30485437,-71.06674224,57,36
2871,42.30521342,-71.06657236,57,36
2872,42.30467702,-71.06608591,59,36
2873,42.30638135,-71.06625507,59,36
2874,42.30588599,-71.06602222,57,36
2875,42.30487735,-71.06538559,59,36
2876,42.30464253,-71.06523738,58,36
2877,42.30451233,-71.06515521,59,36
2878,42.304615,-71.0655665,57,36
2879,42.30498832,-71.0658001,57,36
2880,42.30523135,-71.0659519,59,36
2881,42.30535307,-71.06602852,57,36
2882,42.30547853,-71.06610865,57,36
2883,42.30559215,-71.0661811,59,36
2884,42.30578441,-71.06630369,59,36
2885,42.30606969,-71.06524635,59,36
2886,42.30598019,-71.06518999,59,36
2887,42.30554161,-71.06490965,51,36
2888,42.30548408,-71.06478385,59,36
2889,42.30443763,-71.06460663,59,36
2890,42.30472489,-71.06476777,67,36
2891,42.30499639,-71.06493366,59,36
2892,42.30526685,-71.06509972,59,36
2893,42.30540464,-71.06517642,59,36
2894,42.30661829,-71.06598552,59,36
2895,42.30675826,-71.06610497,59,36
2896,42.30372754,-71.06361633,59,35
2897,42.30342964,-71.06377225,60,35
2898,42.30265191,-71.06338302,59,35
2899,42.30283973,-71.06364003,59,35
2900,42.30208327,-71.06192971,60,171
2901,42.30217214,-71.06195945,60,171
2902,42.30224571,-71.06203781,60,171
2903,42.30236889,-71.06202657,59,171
